gen,n_total,n_feasible,feasible_ratio,basis,J1_min,J1_mean,J1_max,J1_span,J2_min,J2_mean,J2_max,J2_span,J3_min,J3_mean,J3_max,J3_span,J4_min,J4_mean,J4_max,J4_span,hypervolume,J1_improve_from_prev,J2_improve_from_prev,J3_improve_from_prev,J4_improve_from_prev,hypervolume_improve_from_prev
31,100,100,1.0,feasible,0.7727708218652434,0.7979604058578829,0.8291260025639684,0.05635518069872503,0.6261414207999999,0.6561633908879999,0.7063222663999998,0.08018084559999994,0.187393430175,0.2380953527721988,0.29748772337142854,0.11009429319642855,0.10842747445448717,0.16500329341340403,0.25248083195562104,0.14405335750113388,0.13825379253520073,0.0,0.0,0.0,0.0,5.72646025646939e-05
32,100,100,1.0,feasible,0.7727708218652434,0.7983087193614498,0.8291260025639684,0.05635518069872503,0.6261152007999999,0.6548854694319998,0.7060599871999999,0.07994478639999991,0.187393430175,0.2389602262114714,0.29540052963809527,0.10800709946309528,0.10842747445448717,0.16400991768857132,0.25248083195562104,0.14405335750113388,0.1383039308808458,0.0,2.6219999999965715e-05,0.0,0.0,5.0138345645073246e-05
33,100,100,1.0,feasible,0.7727708218652434,0.798253514943401,0.8291260025639684,0.05635518069872503,0.6261152007999999,0.6552129305199998,0.7060599871999999,0.07994478639999991,0.187393430175,0.23490309739562978,0.28891200908095244,0.10151857890595245,0.10842747445448717,0.16418395809045402,0.25248083195562104,0.14405335750113388,0.13835929807845898,0.0,0.0,0.0,0.0,5.536719761317643e-05
34,100,100,1.0,feasible,0.7709655108750633,0.7978325415886138,0.8291260025639684,0.058160491688905136,0.6258647263999999,0.6542365856399998,0.7060599871999999,0.08019526079999995,0.187393430175,0.23453288617303214,0.28891200908095244,0.10151857890595245,0.10842747445448717,0.16430609647363223,0.25248083195562104,0.14405335750113388,0.13910374596639638,0.001805310990180109,0.0002504744000000336,0.0,0.0,0.0007444478879373995
35,100,100,1.0,feasible,0.7703365044564213,0.7974316405455846,0.8291260025639684,0.05878949810754708,0.6255371751999999,0.6540252293839999,0.7066205095999998,0.08108333439999993,0.187393430175,0.2331918425370869,0.28891200908095244,0.10151857890595245,0.10842747445448717,0.16467466590920957,0.25248083195562104,0.14405335750113388,0.13954385633504995,0.000629006418641942,0.00032755120000005356,0.0,0.0,0.00044011036865357345
36,100,100,1.0,feasible,0.7700675398112778,0.7972033844531071,0.8291260025639684,0.059058462752690555,0.6255371751999999,0.6535850459999999,0.7066205095999998,0.08108333439999993,0.1790628023761905,0.23089069229607262,0.2869940643308333,0.10793126195464281,0.10842747445448717,0.16526842793529717,0.24993354792815664,0.14150607347366947,0.14081098384916013,0.00026896464514347684,0.0,0.008330627798809498,0.0,0.0012671275141101779
37,100,100,1.0,feasible,0.7700675398112778,0.7963195026886786,0.8275275896080792,0.057460049796801305,0.6255371751999999,0.6511223918959999,0.7066205095999998,0.08108333439999993,0.17255294961666665,0.2308007050632452,0.3022431747226191,0.12969022510595243,0.10808042005266216,0.1661684490515141,0.24993354792815664,0.14185312787549448,0.14183866585988003,0.0,0.0,0.006509852759523843,0.00034705440182500324,0.0010276820107198992
38,100,100,1.0,feasible,0.7700675398112778,0.796716190933668,0.8278779224007117,0.05781038258943383,0.6253547295999999,0.6516671060719998,0.7066205095999998,0.08126577999999984,0.17029842776190476,0.22826032423351786,0.3022431747226191,0.13194474696071432,0.10584566126140965,0.16475238209385612,0.24993354792815664,0.144087886666747,0.14249657741462635,0.0,0.00018244559999991417,0.0022545218547618817,0.0022347587912525113,0.0006579115547463155
39,100,100,1.0,feasible,0.7700675398112778,0.7973288861345122,0.8278779224007117,0.05781038258943383,0.6251281303999999,0.6517314614559999,0.7066205095999998,0.08149237919999985,0.17029842776190476,0.2278371169425464,0.30475590612738096,0.1344574783654762,0.10584566126140965,0.16289338246236862,0.24993354792815664,0.144087886666747,0.14259065795666231,0.0,0.00022659920000001055,0.0,0.0,9.408054203596805e-05
40,100,100,1.0,feasible,0.7700675398112778,0.79653843694818,0.8278779224007117,0.05781038258943383,0.6251281303999999,0.6507222343039999,0.7066205095999998,0.08149237919999985,0.17029842776190476,0.2272628546947238,0.30475590612738096,0.1344574783654762,0.10584566126140965,0.1652889358148244,0.24993354792815664,0.144087886666747,0.14264824053551678,0.0,0.0,0.0,0.0,5.758257885446483e-05
