gen,n_total,n_feasible,feasible_ratio,basis,J1_min,J1_mean,J1_max,J1_span,J2_min,J2_mean,J2_max,J2_span,J3_min,J3_mean,J3_max,J3_span,J4_min,J4_mean,J4_max,J4_span,hypervolume,J1_improve_from_prev,J2_improve_from_prev,J3_improve_from_prev,J4_improve_from_prev,hypervolume_improve_from_prev
34,100,100,1.0,feasible,0.7350120308548305,0.7685558775966722,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.653979355752,0.7447737623999998,0.13639620159999988,0.0,0.03289945825162955,0.10003334499761905,0.10003334499761905,0.15343133136081108,0.3087808285728346,0.5624999999999997,0.40906866863918856,0.18045780032461864,0.0,0.0,0.0,0.0,0.00018336779083730215
35,100,100,1.0,feasible,0.7350120308548305,0.7683613947787487,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6542190377679998,0.7447737623999998,0.13639620159999988,0.0,0.03405864857779764,0.10003334499761905,0.10003334499761905,0.15343133136081108,0.30832254989191044,0.5624999999999997,0.40906866863918856,0.18044871077601976,0.0,0.0,0.0,0.0,-9.08954859887845e-06
36,100,100,1.0,feasible,0.7350120308548305,0.7688664480142329,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6563453622639999,0.7447737623999998,0.13639620159999988,0.0,0.030643856438184548,0.10003334499761905,0.10003334499761905,0.15343133136081108,0.30793408590413535,0.5624999999999997,0.40906866863918856,0.1803236026330975,0.0,0.0,0.0,0.0,-0.00012510814292227002
37,100,100,1.0,feasible,0.7350120308548305,0.7685788746472365,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.65515533624,0.7447737623999998,0.13639620159999988,0.0,0.030778883146005975,0.10003334499761905,0.10003334499761905,0.15343133136081108,0.30768943073023847,0.5624999999999997,0.40906866863918856,0.18034846969207352,0.0,0.0,0.0,0.0,2.4867058976030254e-05
38,100,100,1.0,feasible,0.7350120308548305,0.7713074213646591,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6607774002239999,0.7450250551999998,0.1366474943999999,0.0,0.031607700836461194,0.10816621145357143,0.10816621145357143,0.15014938014864662,0.2970558357995564,0.5624999999999997,0.412350619851353,0.18072253741227845,0.0,0.0,0.0,0.003281951212164458,0.0003740677202049292
39,100,100,1.0,feasible,0.7350120308548305,0.7706507328589122,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6553083516399998,0.7450250551999998,0.1366474943999999,0.0,0.03589292715819821,0.10816621145357143,0.10816621145357143,0.14463257923020656,0.2933322857528192,0.5624999999999997,0.4178674207697931,0.18174137727402864,0.0,0.0,0.0,0.005516800918440062,0.0010188398617501926
40,100,100,1.0,feasible,0.7350120308548305,0.7719202614925088,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6589064952559999,0.7450250551999998,0.1366474943999999,0.0,0.034280341948754046,0.11006888831190481,0.11006888831190481,0.14463257923020656,0.2893495668112931,0.5624999999999997,0.4178674207697931,0.18187460582754067,0.0,0.0,0.0,0.0,0.000133228553512027
41,100,100,1.0,feasible,0.7350120308548305,0.7712265673564963,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6563181449279999,0.7450250551999998,0.1366474943999999,0.0,0.03629256474035775,0.11653991630119047,0.11653991630119047,0.14463257923020656,0.2943064276898699,0.5624999999999997,0.4178674207697931,0.18187503510673242,0.0,0.0,0.0,0.0,4.2927919174928775e-07
42,100,100,1.0,feasible,0.7350120308548305,0.7704704987572601,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6549077337439998,0.7450250551999998,0.1366474943999999,0.0,0.03661221910850392,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.29802697277452467,0.5624999999999997,0.4178674207697931,0.1817009123583729,0.0,0.0,0.0,0.0,-0.00017412274835951203
43,100,100,1.0,feasible,0.7350120308548305,0.771635835001657,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6563402407439998,0.7450250551999998,0.1366474943999999,0.0,0.037431526759587976,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.2915612105925123,0.5624999999999997,0.4178674207697931,0.18193215141960417,0.0,0.0,0.0,0.0,0.00023123906123126425
44,100,100,1.0,feasible,0.7350120308548305,0.7718284404827935,0.8040627712661118,0.06905074041128134,0.6083775607999999,0.6560930753999998,0.7450250551999998,0.1366474943999999,0.0,0.03821924794839964,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.2909966435712023,0.5624999999999997,0.4178674207697931,0.18199051492962592,0.0,0.0,0.0,0.0,5.8363510021752774e-05
45,100,100,1.0,feasible,0.7350120308548305,0.7715735513404148,0.803574227321089,0.0685621964662585,0.6083775607999999,0.6511838399359999,0.7450250551999998,0.1366474943999999,0.0,0.044229069714617014,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.28941367325548456,0.5624999999999997,0.4178674207697931,0.18197664601523372,0.0,0.0,0.0,0.0,-1.386891439220106e-05
46,100,100,1.0,feasible,0.7350120308548305,0.7699497340214185,0.800592339926395,0.06558030907156454,0.6083775607999999,0.648293334864,0.7450250551999998,0.1366474943999999,0.0,0.04466676209738763,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.29855562801213964,0.5624999999999997,0.4178674207697931,0.18194057638331554,0.0,0.0,0.0,0.0,-3.606963191818413e-05
47,100,100,1.0,feasible,0.7350120308548305,0.7718348969389358,0.8078903620079187,0.07287833115308828,0.6083775607999999,0.651083656848,0.7450250551999998,0.1366474943999999,0.0,0.04418187570532571,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.28684590690008394,0.5624999999999997,0.4178674207697931,0.18204657034882202,0.0,0.0,0.0,0.0,0.00010599396550647899
48,100,100,1.0,feasible,0.7350120308548305,0.7724320530819948,0.8078903620079187,0.07287833115308828,0.6083775607999999,0.6516627401679999,0.7450250551999998,0.1366474943999999,0.0,0.04474903062180118,0.13338335152023809,0.13338335152023809,0.14463257923020656,0.28470378898923704,0.5624999999999997,0.4178674207697931,0.18223515098247,0.0,0.0,0.0,0.0,0.00018858063364798894
